PMC__Patient0.01;150;+4.89
PMC__Patient_Educ_Couns0.01;140;+4.64
PMC__Patient_Prefer_Adherence0.01;180;+8.93
PMC__Patient_Relat_Outcome_Meas0.01;169;+7.43
PMC__Pattern_Recognition0.01;132;+2.59
PMC__Patterns_N_Y_0.01;136;+6.09
PMC__Pediatr_Allergy_Immunol0.01;192;+11.46
PMC__Pediatr_Blood_Cancer0.01;179;+7.64
PMC__Pediatr_Cardiol0.01;143;+4.42
PMC__Pediatr_Crit_Care_Med0.01;129;+3.45
PMC__Pediatr_Gastroenterol_Hepatol_Nutr0.01;150;+5.52
PMC__Pediatr_Infect_Dis_J0.01;137;+4.74
PMC__Pediatr_Investig0.01;164;+4.22
PMC__Pediatr_Nephrol0.01;155;+6.9
PMC__Pediatr_Pulmonol0.01;178;+6.2
PMC__Pediatr_Qual_Saf0.01;134;+4.53
PMC__Pediatr_Radiol0.01;146;+4.66
PMC__Pediatr_Rep0.01;139;+4.11
PMC__Pediatr_Res0.01;178;+7.92
PMC__Pediatr_Rheumatol_Online_J0.01;110;+1.56
PMC__Pediatr_Surg_Int0.01;144;+4.37
PMC__Pediatric_Health_Med_Ther0.01;176;+7.72
PMC__PeerJ0.01;161;+4.31
PMC__Pers_Individ_Dif0.01;138;+5.41
PMC__Persoonia0.01;138;+4.45
PMC__Perspect_Clin_Res0.01;127;+4.03
PMC__Pest_Manag_Sci0.01;188;+9.87
PMC__Pflege_Z0.01;94;+1.11
PMC__Pflugers_Arch0.01;151;+5.86
PMC__Pharm_Biol0.01;171;+4.31
PMC__Pharm_Methods0.01;96;+1.43
PMC__Pharm_Pract_Granada_0.01;143;+4.08
PMC__Pharm_Res0.01;155;+8.19
PMC__Pharmaceut_Med0.01;136;+3.28
PMC__PharmacoEcon_Outcomes_News0.01;63;+.54
PMC__Pharmacoecon_Open0.01;142;+4.52
PMC__Pharmacoeconomics0.01;145;+4.19
PMC__Pharmacoepidemiol_Drug_Saf0.01;187;+9.66
PMC__Pharmacogenomics_J0.01;173;+8.69
PMC__Pharmacogn_Mag0.01;105;+2.04
PMC__Pharmacogn_Rev0.01;101;+2.06
PMC__Pharmacognosy_Res0.01;104;+2.16
PMC__Pharmacol_Res0.01;140;+7.14
PMC__Pharmacol_Res_Perspect0.01;186;+12.52
PMC__Pharmacol_Ther0.01;141;+4.88
PMC__Pharmacotherapy0.01;175;+5.63
PMC__Pharmgenomics_Pers_Med0.01;179;+9.18
PMC__Photoacoustics0.01;143;+5.26
PMC__Photosynth_Res0.01;154;+6.54
PMC__Phys_Imaging_Radiat_Oncol0.01;128;+4.59
PMC__Phys_Rev_E0.01;150;+2.26
PMC__Phys_Ther0.01;167;+5.56
PMC__Physica_A0.01;136;+4.69
PMC__Physiol_Rep0.01;138;+2.19
PMC__Physiother_Can0.01;150;+3.34
PMC__Phytomedicine0.01;134;+5.97
PMC__Phytother_Res0.01;186;+9.0
PMC__Plant_Biotechnol_J0.01;178;+7.68
PMC__Plant_Cell_Physiol0.01;167;+6.14
PMC__Plant_Commun0.01;133;+5.49
PMC__Plant_Direct0.01;178;+6.07
PMC__Plant_Divers0.01;139;+6.34
PMC__Plant_J0.01;180;+9.53
PMC__Plant_Mol_Biol0.01;149;+5.1
PMC__Plant_Pathol_J0.01;140;+5.74
PMC__Plant_Signal_Behav0.01;191;+6.72
PMC__Planta0.01;153;+6.52
PMC__Plast_Reconstr_Surg0.01;136;+4.1
PMC__Plast_Reconstr_Surg_Glob_Open0.01;132;+4.16
PMC__Pneumo_News0.01;117;+2.21
PMC__Pol_J_Microbiol0.01;144;+4.74
PMC__Pol_J_Radiol0.01;135;+5.6
PMC__Popul_Health_Manag0.01;154;+4.45
PMC__Porto_Biomed_J0.01;142;+5.01
PMC__Postdigit_Sci_Educ0.01;122;+1.99
PMC__Postepy_Dermatol_Alergol0.01;121;+3.95
PMC__Postepy_Kardiol_Interwencyjnej0.01;123;+3.28
PMC__Postgrad_Med_J0.01;175;+8.33
PMC__Poult_Sci0.01;158;+6.18
PMC__Pract_Lab_Med0.01;142;+7.25
PMC__Pragmat_Obs_Res0.01;171;+6.72
PMC__Prenat_Diagn0.01;181;+7.08
PMC__Prev_Chronic_Dis0.01;161;+2.97
PMC__Prev_Med0.01;156;+8.31
PMC__Prev_Med_Rep0.01;146;+7.56
PMC__Prev_Nutr_Food_Sci0.01;130;+4.55
PMC__Prev_Vet_Med0.01;137;+6.7
PMC__Prim_Care_Respir_J0.01;92;+1.08
PMC__Prion0.01;192;+7.93
PMC__Proc_Jpn_Acad_Ser_B_Phys_Biol_Sci0.01;158;+6.22
PMC__Proc_Natl_Acad_Sci_U_S_A0.01;152;+3.61
PMC__Procare0.01;111;+1.77
PMC__Procedia_Comput_Sci0.01;112;+1.88
PMC__Prog_Rehabil_Med0.01;117;+2.34
PMC__Prospects_Paris_0.01;115;+2.2
PMC__Prostate0.01;179;+8.43
PMC__Prostate_Cancer_Prostatic_Dis0.01;170;+5.96
PMC__Prostate_Int0.01;133;+5.33
PMC__Protein_Cell0.01;132;+2.81
PMC__Protein_Eng_Des_Sel0.01;170;+7.58
PMC__Protein_Expr_Purif0.01;132;+5.41
PMC__Protein_Sci0.01;181;+8.93
PMC__Proteins0.01;187;+8.39
PMC__Proteomics0.01;189;+9.71
PMC__Protoplasma0.01;151;+5.43
PMC__Prz_Gastroenterol0.01;118;+3.36
PMC__Prz_Menopauzalny0.01;122;+3.67
PMC__Psoriasis_Auckl_0.01;163;+6.05
PMC__Psychiatry_Clin_Neurosci0.01;172;+5.27
PMC__Psychiatry_Investig0.01;145;+5.76
PMC__Psychiatry_Res0.01;141;+6.23
PMC__Psychol_Clin0.01;67;+.81
PMC__Psychol_Med0.01;176;+5.23
PMC__Psychol_Res0.01;140;+3.53
PMC__Psychol_Res_Behav_Manag0.01;179;+8.65
PMC__Psychol_Sci0.01;157;+5.91
PMC__Psychooncology0.01;182;+9.12
PMC__Psychopharmacology_Berl_0.01;155;+6.04
PMC__Psychosoc_Med0.01;110;+1.53
PMC__Public_Adm_Rev0.01;158;+3.6
PMC__Public_Health0.01;140;+5.86
PMC__Pulm_Circ0.01;159;+6.97
PMC__Pulm_Ther0.01;140;+3.94
PMC__Pulmonology0.01;141;+4.94
PMC__Purinergic_Signal0.01;145;+4.24
PMC__QJM0.01;166;+5.95
PMC__Qatar_Med_J0.01;127;+3.39
PMC__Qual_Health_Res0.01;157;+4.11
PMC__Qual_Life_Res0.01;151;+6.43
PMC__RMD_Open0.01;174;+7.98
PMC__RNA_Biol0.01;193;+8.93
PMC__RSC_Adv0.01;138;+2.6
PMC__Radiat_Oncol_J0.01;144;+5.55
PMC__Radiol_Bras0.01;137;+3.68
PMC__Radiol_Cardiothorac_Imaging0.01;131;+2.08
PMC__Radiol_Case_Rep0.01;124;+3.95
PMC__Radiol_Oncol0.01;145;+4.33
PMC__Radiology0.01;160;+4.65
PMC__Radiother_Oncol0.01;139;+6.58
PMC__Rare_Dis0.01;159;+5.49
PMC__Rare_Tumors0.01;155;+4.88
PMC__Reactions_Weekly0.01;75;+.77
PMC__Redox_Biol0.01;140;+6.97
PMC__Regen_Ther0.01;134;+6.07
PMC__Ren_Fail0.01;179;+5.34
PMC__Reprod_Biol_Endocrinol0.01;101;+1.5
PMC__Reprod_Biomed_Soc_Online0.01;133;+4.18
PMC__Reprod_Med_Biol0.01;171;+5.84
PMC__Res_Cardiovasc_Med0.01;129;+3.63
PMC__Res_Pharm_Sci0.01;113;+3.17
PMC__Res_Pract_Thromb_Haemost0.01;178;+7.05
PMC__Res_Psychother0.01;129;+3.21
PMC__Res_Rep_Trop_Med0.01;169;+6.4
PMC__Res_Rep_Urol0.01;162;+6.4
PMC__Res_Social_Adm_Pharm0.01;139;+4.86
PMC__Res_Vet_Sci0.01;130;+4.74
PMC__Resour_Conserv_Recycl0.01;146;+6.9
PMC__Respir_Med0.01;147;+7.13
PMC__Respir_Med_Case_Rep0.01;136;+5.84
PMC__Respir_Res0.01;151;+5.3
PMC__Respirol_Case_Rep0.01;170;+5.89
PMC__Respirology0.01;192;+8.41
PMC__Responsible_Design_Implementation_and_Use_of_Information_and_Communication_Technology0.01;127;+2.41
PMC__Restor_Dent_Endod0.01;149;+5.48
PMC__Restor_Neurol_Neurosci0.01;136;+3.81
PMC__Results_Phys0.01;134;+4.44
PMC__Resuscitation0.01;139;+5.29
PMC__Retina0.01;136;+3.91
PMC__Retrovirology0.01;106;+1.64
PMC__Reumatologia0.01;126;+4.03
PMC__Rev_Bras_Cir_Cardiovasc0.01;150;+3.88
PMC__Rev_Bras_Hematol_Hemoter0.01;154;+5.45
PMC__Rev_Bras_Ortop0.01;129;+3.88
PMC__Rev_Bras_Ortop_Sao_Paulo_0.01;127;+2.92
PMC__Rev_Bras_Ter_Intensiva0.01;142;+3.62
PMC__Rev_Clin_Esp0.01;124;+3.48
PMC__Rev_Esp_Anestesiol_Reanim0.01;125;+3.74
PMC__Rev_Esp_Cardiol0.01;121;+3.44
PMC__Rev_Esp_Cardiol_Engl_Ed_0.01;121;+3.22
PMC__Rev_Esp_Quimioter0.01;135;+4.17
PMC__Rev_Esp_Sanid_Penit0.01;155;+3.46
PMC__Rev_Francoph_Lab0.01;122;+3.08
PMC__Rev_Inst_Med_Trop_Sao_Paulo0.01;163;+4.89
PMC__Rev_Lat_Am_Enfermagem0.01;150;+3.75
PMC__Rev_Mal_Respir0.01;116;+2.69
PMC__Rev_Med_Virol0.01;187;+9.54
PMC__Rev_Neurol_Paris_0.01;117;+2.77
PMC__Rev_Panam_Salud_Publica0.01;156;+4.38
PMC__Rev_Paul_Pediatr0.01;156;+4.33
PMC__Rev_Saude_Publica0.01;157;+4.16
PMC__Rheumatol_Adv_Pract0.01;150;+4.22
PMC__Rheumatol_Int0.01;141;+4.03
PMC__Rheumatol_Ther0.01;140;+4.13
PMC__Rheumatology_Oxford_0.01;170;+7.25
PMC__Risk_Anal0.01;184;+7.29
PMC__Risk_Manag_Healthc_Policy0.01;180;+9.24
PMC__Rom_J_Morphol_Embryol0.01;115;+2.13
PMC__SAGE_Open_Med0.01;161;+8.38
PMC__SAGE_Open_Med_Case_Rep0.01;143;+4.95
PMC__SAGE_Open_Nurs0.01;149;+5.08
PMC__SAS_J0.01;119;+3.52
PMC__SN_Compr_Clin_Med0.01;140;+3.96
PMC__SSM_Popul_Health0.01;141;+8.01
PMC__STAR_Protoc0.01;124;+3.43
PMC__Saf_Health_Work0.01;146;+6.57
PMC__Saf_Sci0.01;136;+5.43
PMC__Sarcoidosis_Vasc_Diffuse_Lung_Dis0.01;122;+3.08
PMC__Saudi_Dent_J0.01;141;+5.23
PMC__Saudi_J_Anaesth0.01;129;+4.86
PMC__Saudi_J_Biol_Sci0.01;146;+5.61
PMC__Saudi_J_Gastroenterol0.01;135;+5.06
PMC__Saudi_J_Med_Med_Sci0.01;136;+4.5
PMC__Saudi_J_Ophthalmol0.01;130;+4.57
PMC__Saudi_Med_J0.01;124;+3.22
PMC__Saudi_Pharm_J0.01;144;+5.43
PMC__Scand_J_Child_Adolesc_Psychiatr_Psychol0.01;143;+3.58
PMC__Scand_J_Immunol0.01;181;+7.32
PMC__Scand_J_Med_Sci_Sports0.01;176;+7.18
PMC__Scand_J_Prim_Health_Care0.01;169;+5.34
PMC__Scand_J_Public_Health0.01;154;+6.18
PMC__Scand_J_Trauma_Resusc_Emerg_Med0.01;143;+3.56
PMC__Scars_Burn_Heal0.01;152;+5.25
PMC__Schizophr_Bull0.01;155;+5.35
PMC__Schizophr_Res0.01;143;+6.07
PMC__Schizophr_Res_Cogn0.01;136;+5.84
PMC__Sci_Adv0.01;152;+3.8
PMC__Sci_China_Life_Sci0.01;112;+1.62
PMC__Sci_Eng_Ethics0.01;146;+4.25
PMC__Sci_Pract_Perspect0.01;114;+1.93
PMC__Sci_Rep0.01;153;+4.52
PMC__Sci_Technol_Adv_Mater0.01;185;+5.76
PMC__Sci_Total_Environ0.01;154;+10.43
PMC__ScientificWorldJournal0.01;147;+4.53
PMC__Scientometrics0.01;151;+7.21
PMC__Scoliosis0.01;90;+.97
PMC__Semergen0.01;119;+3.23
PMC__Semin_Immunopathol0.01;147;+4.34
PMC__Sens_Actuators_B_Chem0.01;145;+5.49
PMC__Sensors_Basel_0.01;142;+5.01
PMC__Sex_Med0.01;173;+6.67
PMC__Sex_Reprod_Health_Matters0.01;184;+4.35
PMC__Sex_Transm_Dis0.01;139;+3.83
PMC__Sex_Transm_Infect0.01;177;+8.48
PMC__Shanghai_Arch_Psychiatry0.01;163;+4.97
PMC__Shock0.01;139;+4.38
PMC__Signal_Transduct_Target_Ther0.01;141;+3.78
PMC__Sisli_Etfal_Hastan_Tip_Bul0.01;113;+3.29
PMC__Skeletal_Radiol0.01;142;+4.03
PMC__Sleep0.01;170;+6.91
PMC__Sleep_Med0.01;142;+6.94
PMC__Sleep_Sci0.01;150;+6.05
PMC__Small_GTPases0.01;193;+6.67
PMC__Soa_Chongsonyon_Chongsin_Uihak0.01;137;+4.97
PMC__Soc_Anthropol0.01;134;+1.44
PMC__Soc_Cogn_Affect_Neurosci0.01;170;+6.91
PMC__Soc_Hist_Med0.01;156;+3.65
PMC__Soc_Indic_Res0.01;151;+5.89
PMC__Soc_Psychiatry_Psychiatr_Epidemiol0.01;147;+4.39
PMC__Soc_Sci_Med0.01;161;+10.21
PMC__South_Asian_J_Cancer0.01;131;+3.75
PMC__Spermatogenesis0.01;146;+3.71
PMC__Spinal_Cord0.01;186;+9.96
PMC__Spinal_Cord_Ser_Cases0.01;141;+3.89
PMC__Spine_Phila_Pa_1976_0.01;140;+5.34
PMC__Spine_Surg_Relat_Res0.01;105;+1.7
PMC__Sports_Health0.01;140;+3.5
PMC__Sports_Med_Int_Open0.01;133;+2.91
PMC__Stat_Med0.01;193;+8.96
PMC__Stat_Methods_Med_Res0.01;152;+4.54
PMC__Stem_Cell_Reports0.01;131;+5.29
PMC__Stem_Cell_Res0.01;150;+6.35
PMC__Stem_Cell_Res_Ther0.01;148;+4.35
PMC__Stem_Cell_Rev_Rep0.01;137;+3.91
PMC__Stem_Cells0.01;185;+10.11
PMC__Stem_Cells_Cloning0.01;166;+6.28
PMC__Stem_Cells_Dev0.01;148;+4.83
PMC__Stem_Cells_Transl_Med0.01;184;+8.59
PMC__Strategies_Trauma_Limb_Reconstr0.01;142;+4.5
PMC__Stroke0.01;130;+2.56
PMC__Stroke_Res_Treat0.01;132;+4.11
PMC__Stroke_Vasc_Neurol0.01;159;+5.6
PMC__Struct_Dyn0.01;154;+3.32
PMC__Structure0.01;142;+6.74
PMC__Stud_Health_Technol_Inform0.01;130;+3.65
PMC__Stud_Ment_Ineffic0.01;55;+.69
PMC__Stud_Mycol0.01;149;+5.81
PMC__Subst_Abuse0.01;167;+8.86
PMC__Subst_Abuse_Rehabil0.01;158;+6.18
PMC__Sultan_Qaboos_Univ_Med_J0.01;131;+3.87
PMC__Summit_on_Translat_Bioinforma0.01;131;+3.29
PMC__Support_Care_Cancer0.01;157;+7.64
PMC__Surg_Endosc0.01;153;+6.2
PMC__Surg_Neurol_Int0.01;137;+3.44
PMC__Surg_Open_Sci0.01;127;+3.55
PMC__Surgery0.01;142;+4.95
PMC__Sustain_Cities_Soc0.01;138;+5.2
PMC__Synth_Syst_Biotechnol0.01;137;+6.5
PMC__Syst_Biol0.01;170;+5.46
PMC__Syst_Synth_Biol0.01;138;+3.47
PMC__Taiwan_J_Ophthalmol0.01;127;+4.75
PMC__Tanaffos0.01;130;+4.79
PMC__Target_Oncol0.01;146;+4.78
PMC__Tech_Coloproctol0.01;128;+3.21
PMC__Tech_Innov_Patient_Support_Radiat_Oncol0.01;131;+4.95
PMC__Technol_Cancer_Res_Treat0.01;155;+6.22
PMC__Technol_Forecast_Soc_Change0.01;151;+6.18
PMC__Technol_Health_Care0.01;119;+2.12
PMC__Temperature_Austin_0.01;191;+6.11
PMC__The_Nidoviruses0.01;78;+.65
PMC__Theor_Appl_Genet0.01;154;+5.75
PMC__Ther_Adv_Cardiovasc_Dis0.01;155;+6.21
PMC__Ther_Adv_Chronic_Dis0.01;150;+6.16
PMC__Ther_Adv_Drug_Saf0.01;155;+7.3
PMC__Ther_Adv_Endocrinol_Metab0.01;149;+6.2
PMC__Ther_Adv_Hematol0.01;143;+4.93
PMC__Ther_Adv_Infect_Dis0.01;149;+5.34
PMC__Ther_Adv_Med_Oncol0.01;154;+6.59
PMC__Ther_Adv_Musculoskelet_Dis0.01;149;+5.78
PMC__Ther_Adv_Neurol_Disord0.01;154;+6.95
PMC__Ther_Adv_Ophthalmol0.01;153;+6.35
PMC__Ther_Adv_Psychopharmacol0.01;158;+7.45
PMC__Ther_Adv_Respir_Dis0.01;152;+6.67
PMC__Ther_Adv_Urol0.01;151;+6.13
PMC__Ther_Clin_Risk_Manag0.01;177;+8.97
PMC__Theranostics0.01;125;+3.53
PMC__Therap_Adv_Gastroenterol0.01;151;+6.47
PMC__Thorac_Cancer0.01;178;+8.54
PMC__Thorac_Cardiovasc_Surg_Rep0.01;131;+3.02
PMC__Thorax0.01;165;+6.3
PMC__Thromb_Haemost0.01;154;+5.24
PMC__Thromb_Res0.01;137;+5.11
PMC__Tijdschr_Bedr_Verzekeringsgeneeskd0.01;110;+1.96
PMC__Tissue_Barriers0.01;193;+8.54
PMC__Tob_Control0.01;170;+7.61
PMC__Tob_Prev_Cessat0.01;132;+4.59
PMC__Tob_Use_Insights0.01;152;+7.21
PMC__Tomography0.01;144;+4.62
PMC__Tour_Manag0.01;137;+5.05
PMC__Toxicol_Int0.01;101;+1.63
PMC__Toxicol_Rep0.01;147;+5.84
PMC__Toxicol_Res0.01;145;+6.29
PMC__Toxicol_Sci0.01;178;+8.7
PMC__Toxicon_X0.01;139;+7.0
PMC__Traffic0.01;184;+7.14
PMC__Trans_Edinb_Obstet_Soc0.01;62;+.75
PMC__Trans_Epidemiol_Soc_Lond0.01;66;+.86
PMC__Trans_Indian_Natl0.01;136;+3.29
PMC__Trans_Med_Chir_Soc_Edinb0.01;69;+.98
PMC__Trans_R_Soc_Trop_Med_Hyg0.01;177;+7.77
PMC__Transbound_Emerg_Dis0.01;175;+6.21
PMC__Transcription0.01;186;+6.31
PMC__Transfus_Apher_Sci0.01;132;+5.13
PMC__Transfusion0.01;195;+13.09
PMC__Transgenic_Res0.01;151;+5.3
PMC__Transl_Androl_Urol0.01;129;+2.68
PMC__Transl_Anim_Sci0.01;161;+5.91
PMC__Transl_Behav_Med0.01;158;+4.21
PMC__Transl_Clin_Pharmacol0.01;160;+7.08
PMC__Transl_Neurosci0.01;148;+5.16
PMC__Transl_Oncol0.01;140;+6.87
PMC__Transl_Psychiatry0.01;161;+5.33
PMC__Transl_Vis_Sci_Technol0.01;164;+5.25
PMC__Transpl_Infect_Dis0.01;182;+7.27
PMC__Transpl_Int0.01;183;+8.62
PMC__Transplant_Direct0.01;137;+4.21
PMC__Transplant_Proc0.01;119;+2.63
PMC__Transplantation0.01;142;+4.84
PMC__Trauma_Case_Rep0.01;123;+3.57
PMC__Trauma_Mon0.01;117;+2.84
PMC__Trauma_Surg_Acute_Care_Open0.01;166;+7.12
PMC__Travel_Med_Infect_Dis0.01;140;+5.26
PMC__Tremor_Other_Hyperkinet_Mov_N_Y_0.01;149;+5.37
PMC__Trends_Biotechnol0.01;141;+5.26
PMC__Trends_Hear0.01;157;+6.52
PMC__Trends_Immunol0.01;138;+4.2
PMC__Trends_Microbiol0.01;138;+4.92
PMC__Trials0.01;149;+5.59
PMC__Trop_Anim_Health_Prod0.01;147;+5.37
PMC__Trop_Med_Health0.01;152;+4.84
PMC__Trop_Med_Int_Health0.01;185;+9.07
PMC__Trop_Parasitol0.01;134;+4.68
PMC__Tuberc_Respir_Dis_Seoul_0.01;152;+6.26
PMC__Tumour_Biol0.01;170;+10.66
PMC__Turk_Gogus_Kalp_Damar_Cerrahisi_Derg0.01;119;+2.75
PMC__Turk_J_Anaesthesiol_Reanim0.01;129;+4.47
PMC__Turk_J_Emerg_Med0.01;140;+5.13
PMC__Turk_Pediatri_Ars0.01;127;+3.87
PMC__Tzu_Chi_Med_J0.01;134;+5.14
PMC__Ulster_Med_J0.01;141;+4.23
PMC__Ultrason_Sonochem0.01;140;+4.43
PMC__Ultrasonography0.01;130;+4.29
PMC__Ultrasound_Int_Open0.01;133;+2.71
PMC__Ultrasound_Obstet_Gynecol0.01;175;+5.98
PMC__United_European_Gastroenterol_J0.01;177;+6.82
PMC__Ups_J_Med_Sci0.01;179;+5.23
PMC__Urol_Ann0.01;123;+3.9
PMC__Urol_Case_Rep0.01;130;+4.75
PMC__Urologe_A0.01;125;+2.69
PMC__Urology0.01;125;+3.38
PMC__Vaccine0.01;154;+9.71
PMC__Value_Health0.01;140;+6.1
PMC__Vasc_Health_Risk_Manag0.01;172;+7.27
PMC__Vasc_Specialist_Int0.01;131;+4.22
PMC__Vet_Anim_Sci0.01;139;+6.79
PMC__Vet_Clin_North_Am_Exot_Anim_Pract0.01;121;+3.28
PMC__Vet_Clin_North_Am_Food_Anim_Pract0.01;123;+2.77
PMC__Vet_Clin_North_Am_Small_Anim_Pract0.01;126;+3.3
PMC__Vet_Immunol_Immunopathol0.01;131;+5.41
PMC__Vet_J0.01;132;+5.92
PMC__Vet_Med_Auckl_0.01;170;+7.07
PMC__Vet_Med_Int0.01;141;+4.44
PMC__Vet_Med_Sci0.01;174;+5.49
PMC__Vet_Microbiol0.01;132;+5.2
PMC__Vet_Parasitol0.01;125;+4.41
PMC__Vet_Rec0.01;185;+7.23
PMC__Vet_Rec_Open0.01;166;+7.54
PMC__Vet_Res0.01;173;+7.55
PMC__Vet_Res_Commun0.01;145;+4.52
PMC__Vet_Res_Forum0.01;113;+2.74
PMC__VideoGIE0.01;118;+2.98
PMC__Virchows_Arch0.01;151;+4.52
PMC__Virol_Sin0.01;132;+3.46
PMC__Virology0.01;144;+7.4
PMC__Virulence0.01;192;+8.64
PMC__Virus_Evol0.01;159;+4.85
PMC__Virus_Genes0.01;146;+5.59
PMC__Virus_Res0.01;140;+6.35
PMC__Virusdisease0.01;143;+4.74
PMC__Viszeralmedizin0.01;115;+2.12
PMC__Vox_Sang0.01;183;+9.18
PMC__Water_Air_Soil_Pollut0.01;152;+5.85
PMC__Water_Res0.01;149;+8.68
PMC__Water_Res_X0.01;143;+6.66
PMC__West_J_Emerg_Med0.01;143;+4.46
PMC__Wideochir_Inne_Tech_Maloinwazyjne0.01;118;+3.66
PMC__Wien_Klin_Wochenschr0.01;153;+5.04
PMC__Wiley_Interdiscip_Rev_RNA0.01;177;+6.89
PMC__Womens_Health_Lond_0.01;165;+7.33
PMC__Work0.01;141;+4.07
PMC__World_Allergy_Organ_J0.01;144;+6.22
PMC__World_Dev0.01;149;+6.84
PMC__World_J_Cardiol0.01;106;+2.8
PMC__World_J_Clin_Cases0.01;106;+2.8
PMC__World_J_Clin_Oncol0.01;106;+2.8
PMC__World_J_Clin_Pediatr0.01;108;+2.76
PMC__World_J_Crit_Care_Med0.01;105;+2.46
PMC__World_J_Diabetes0.01;107;+3.36
PMC__World_J_Gastroenterol0.01;106;+2.8
PMC__World_J_Gastrointest_Endosc0.01;106;+2.8
PMC__World_J_Gastrointest_Oncol0.01;107;+3.39
PMC__World_J_Gastrointest_Pathophysiol0.01;107;+3.39
PMC__World_J_Gastrointest_Pharmacol_Ther0.01;110;+2.54
PMC__World_J_Gastrointest_Surg0.01;106;+2.8
PMC__World_J_Hepatol0.01;106;+2.8
PMC__World_J_Mens_Health0.01;149;+5.29
PMC__World_J_Nephrol0.01;107;+3.39
PMC__World_J_Nucl_Med0.01;121;+4.0
PMC__World_J_Oncol0.01;120;+3.03
PMC__World_J_Orthop0.01;110;+2.54
PMC__World_J_Otorhinolaryngol_Head_Neck_Surg0.01;136;+6.17
PMC__World_J_Pediatr0.01;137;+3.71
PMC__World_J_Psychiatry0.01;108;+3.3
PMC__World_J_Radiol0.01;108;+2.76
PMC__World_J_Stem_Cells0.01;107;+3.36
PMC__World_J_Surg0.01;154;+5.62
PMC__World_J_Surg_Oncol0.01;119;+2.45
PMC__World_J_Transplant0.01;108;+2.76
PMC__World_J_Urol0.01;143;+4.12
PMC__World_Neurosurg0.01;121;+3.32
PMC__World_Neurosurg_X0.01;125;+3.88
PMC__Worm0.01;158;+5.28
PMC__Yale_J_Biol_Med0.01;137;+2.65
PMC__Yearb_Med_Inform0.01;117;+2.08
PMC__Yeungnam_Univ_J_Med0.01;123;+3.17
PMC__Yonsei_Med_J0.01;151;+6.49
PMC__Z_Gesundh_Wiss0.01;151;+6.78
PMC__Z_Rheumatol0.01;136;+3.45
PMC__Zdr_Varst0.01;160;+5.63
PMC__Zhonghua_Xue_Ye_Xue_Za_Zhi0.01;131;+3.26
PMC__Zool_Res0.01;136;+2.9
PMC__Zoonoses_Public_Health0.01;180;+8.33
PMC__bioRxiv0.01;146;+2.89
PMC_comm-use_A-B_O-Z;355;+34.93
PsychOpen;150;+3.12
STEM;360;+34.64
HUM;223;+12.85
ECON;131;+1.73
DeGruyter0.01;165;+4.63
ScienceOpen0.01;231;+20.39
DeGruyter;172;+4.71
JohnBenjamins;283;+6.72
OUP;173;+4.98
